DialogueID	Type	UnLockLevelID	DialogueText	ChoiceID	RoleID	FaceID	RoleStorySide	RoleOverLap	RoleDisplayOff	RoleMotion	isMotionFirst	RoleDelay	EffectID	isEffectFirst	EffectDelay	EffectDuration	EffectPara	BGID	CGID	CGLocation	CGScale	ItemShowCaseID	SoundID	SoundDelay	SoundDuration	BGMID	BGMtype	SpineCG	SpineCGAction	SkipDisabled	StoryType
10309	4	305055	721146	0	30618	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721147	0	30618	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721148	0	30618	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721149	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721150	0	30133	3	0	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721151	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721152	0	30133	4	0	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721153	0	30133	1	0	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721154	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	4	305055	721155	0	30618	0	1	0	0	0	0	0	2	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721156	0	30133	0	0	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721157	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721158	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721159	0	30133	0	0	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721160	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721161	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721162	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721163	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721164	0	30133	0	0	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721165	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721166	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721167	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721168	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721169	0	30618	0	1	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721170	0	30133	0	0	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10309	4	305055	721171	0	30133	0	0	0	0	0	0	0	0	0	0	0	0	015/013_1280x720	0	0	0	0	0	0	0	70	0	0	0	0	0
10310	3	0	721172	0	30595	3	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721173	0	30595	4	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721174	0	30595	3	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721175	0	30595	5	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721176	0	30595	1	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721177	0	30595	1	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10310	3	0	721178	0	30595	1	2	0	0	0	0	0	0	0	0	0	0	019/011_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721179	0	30596	1	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721180	0	30596	2	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721181	0	30596	4	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721182	0	30596	4	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721183	0	30596	1	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721184	0	30596	2	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10311	3	0	721185	0	30596	5	2	0	0	0	0	0	0	0	0	0	0	019/010_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721186	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721188	0	30558	0	1	0	1	0	0	0	6	0	0	19	0.4;0.5	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721189	0	30558	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721190	0	30558	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721191	0	30558	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721192	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721193	0	30558	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721194	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721195	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721196	0	30558	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721197	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721198	0	802	0	1	0	1	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721199	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721201	0	805	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721202	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721203	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721204	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721205	0	805	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721206	0	30596	3	2	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721207	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721208	0	30596	1	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721209	0	30596	1	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721210	0	30596	1	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721211	0	30596	3	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721212	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721213	0	30596	1	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721214	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721215	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721216	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721217	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721218	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721219	0	30594	5	0	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721220	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721221	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721222	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721223	0	30596	3	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721224	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721225	0	30596	3	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721226	0	30596	3	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721227	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721228	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721229	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/012_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721230	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721231	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721232	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721233	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721234	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721236	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721238	0	0	0	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721239	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721240	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721241	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721242	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721243	0	0	0	1	0	0	0	0	0	6	0	0	0	0	015/023_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721244	0	802	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	129	0	0	0	0	0
10312	3	0	721245	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721246	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721247	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721248	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721250	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721251	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721252	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721253	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721254	0	0	0	1	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721255	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721256	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721257	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721258	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721259	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721260	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721261	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721262	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10312	3	0	721263	0	30634	0	2	0	0	0	0	0	0	0	0	0	0	007/006_1280x720	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721264	0	30596	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721265	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721266	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721267	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721268	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721269	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721270	0	30596	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721271	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721272	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721273	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721274	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721275	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721276	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721277	0	30594	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721278	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721279	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721280	0	30594	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721281	0	30594	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721282	0	30594	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721283	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721285	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721286	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721287	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721288	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721289	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721290	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721291	0	30596	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721292	0	30596	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721293	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721294	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721295	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721296	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721298	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721299	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721300	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721301	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721302	0	30596	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721303	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721304	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721305	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721306	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721307	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721308	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721309	0	30596	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721310	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721311	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721312	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721313	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721314	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721315	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721316	0	30594	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721317	0	30596	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721318	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721319	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721320	0	30594	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721321	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721322	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721323	0	30594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721324	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721325	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721326	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721327	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721328	0	30594	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721329	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721330	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721331	0	30594	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721332	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721333	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721334	0	30594	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721336	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721337	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	3	0	721338	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
10313	3	0	721339	0	30598	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
